run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_diffusivity_ratio,u_resection_time,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_seed_peak_density,u_seed_relative_width,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,front_speed_mm_per_day,front_width_mm,diffusivity_ratio,resection_time,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,seed_peak_density,seed_relative_width,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_sigma_mm,seed_enhancing_radius_mm,seed_voxel_i,seed_voxel_j,seed_voxel_k
r0003_AB-front_width_mm,44,3,AB:front_width_mm,0.41409105714410543,0.7499664425849915,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,3.3435209412009,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,3.8703168949574156,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.12066966802467817,0.010794189115616597,21092.957035320444,83.72808361851403,12.940485587373763,3.1497288006558892,27,114,38
r0003_AB-diffusivity_ratio,45,3,AB:diffusivity_ratio,0.41409105714410543,0.4760639285668731,0.06227179989218712,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,2.1515646795401726,1.3321207701532751,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,3.8703168949574156,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.07765125452466413,0.016774116852977954,5620.675901535691,34.671439108109496,8.327237129817968,2.026858918128261,27,114,38
r0003_AB-resection_time,46,3,AB:resection_time,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.6173770008608699,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,2.1515646795401726,3.3224225592811596,134.95409014634788,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,3.8703168949574156,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.07765125452466413,0.016774116852977954,5620.675901535691,34.671439108109496,8.327237129817968,2.026858918128261,27,114,38
r0003_AB-chemo_kill_rate,47,3,AB:chemo_kill_rate,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.2898626485839486,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,2.1515646795401726,3.3224225592811596,173.03909913636744,0.0011914889109328794,0.01648679402105436,6.307827666401863,0.6180390913039445,3.8703168949574156,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.07765125452466413,0.016774116852977954,5620.675901535691,34.671439108109496,8.327237129817968,2.026858918128261,27,114,38
r0003_AB-rt_alpha,48,3,AB:rt_alpha,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.5867369435727596,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,2.1515646795401726,3.3224225592811596,173.03909913636744,0.003851463335967369,0.05799123572515176,6.307827666401863,0.6180390913039445,3.8703168949574156,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.07765125452466413,0.016774116852977954,5620.675901535691,34.671439108109496,8.327237129817968,2.026858918128261,27,114,38
r0003_AB-rt_alpha_beta_ratio,49,3,AB:rt_alpha_beta_ratio,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.4955573044717312,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,2.1515646795401726,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,7.9644584357738495,0.6180390913039445,3.8703168949574156,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.07765125452466413,0.016774116852977954,5620.675901535691,34.671439108109496,8.327237129817968,2.026858918128261,27,114,38
r0003_AB-seed_peak_density,50,3,AB:seed_peak_density,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.751290937885642,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,2.1515646795401726,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.9005163751542569,3.8703168949574156,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.07765125452466413,0.016774116852977954,8189.628714405401,34.671439108109496,8.327237129817968,7.504117761819922,27,114,38
r0003_AB-seed_relative_width,51,3,AB:seed_relative_width,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.5284846490249038,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,2.1515646795401726,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,2.8848266889483187,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.07765125452466413,0.016774116852977954,2327.5989269290353,19.26274924971469,6.2068912105360265,1.5107643276878642,27,114,38
r0003_AB-gaussian_seed_x_fraction,52,3,AB:gaussian_seed_x_fraction,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.32319711335003376,0.6737346928566694,0.02306760661303997,0.07218119470269384,2.1515646795401726,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,3.8703168949574156,0.3543956043956044,0.6444954128440367,0.1510989010989011,0.07765125452466413,0.016774116852977954,5620.675901535691,34.671439108109496,8.327237129817968,2.026858918128261,64,140,27
r0003_AB-gaussian_seed_y_fraction,53,3,AB:gaussian_seed_y_fraction,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.8437330638989806,0.02306760661303997,0.07218119470269384,2.1515646795401726,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,3.8703168949574156,0.1510989010989011,0.5848623853211009,0.23901098901098902,0.07765125452466413,0.016774116852977954,5620.675901535691,34.671439108109496,8.327237129817968,2.026858918128261,27,127,43
r0003_AB-gaussian_seed_z_fraction,54,3,AB:gaussian_seed_z_fraction,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.5954071627929807,0.07218119470269384,2.1515646795401726,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,3.8703168949574156,0.1510989010989011,0.5252293577981652,0.4697802197802198,0.07765125452466413,0.016774116852977954,5620.675901535691,34.671439108109496,8.327237129817968,2.026858918128261,27,114,85
r0003_B,55,3,B,0.5561567265540361,0.7499664425849915,0.06227179989218712,0.6173770008608699,0.2898626485839486,0.5867369435727596,0.4955573044717312,0.751290937885642,0.5284846490249038,0.32319711335003376,0.8437330638989806,0.5954071627929807,0.09755303798042188,3.3435209412009,1.3321207701532751,134.95409014634788,0.0011914889109328794,0.05799123572515176,7.9644584357738495,0.9005163751542569,2.8848266889483187,0.3543956043956044,0.7775229357798165,0.5082417582417582,0.16308531268265367,0.014588369520632272,12727.196275462087,46.51762722838193,9.645478446233959,8.692055360169347,64,169,92
r0004_A,56,4,A,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,63,36
r0004_AB-front_speed_mm_per_day,57,4,AB:front_speed_mm_per_day,0.4749489678069949,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.08212269091188212,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.17972137996991996,0.009381377390571584,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,63,36
r0004_AB-front_width_mm,58,4,AB:front_width_mm,0.3746665669605136,0.8048270493745804,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,3.652161434688606,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.12123868761904151,0.009089527212821698,7203.035798318275,30.323078101179995,7.787564202134066,7.619752482227201,129,63,36
r0004_AB-diffusivity_ratio,59,4,AB:diffusivity_ratio,0.3746665669605136,0.9173019798472524,0.23542474769055843,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,2.9569875458459585,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,63,36
r0004_AB-resection_time,60,4,AB:resection_time,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.6336436830461025,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,137.71942611783743,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,63,36
r0004_AB-chemo_kill_rate,61,4,AB:chemo_kill_rate,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.3931461311876774,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0016235471800843777,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,63,36
r0004_AB-rt_alpha,62,4,AB:rt_alpha,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.7068304792046547,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.08310126891491547,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,63,36
r0004_AB-rt_alpha_beta_ratio,63,4,AB:rt_alpha_beta_ratio,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.6074386984109879,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,8.859509587287903,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,63,36
r0004_AB-seed_peak_density,64,4,AB:seed_peak_density,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.3998821899294853,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.7599528759717942,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.14529739540498962,0.007584460459793097,9729.963107957052,43.55183817160569,9.332935033697137,6.416374452698157,129,63,36
r0004_AB-seed_relative_width,65,4,AB:seed_relative_width,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.3844117093831301,0.7743130661547184,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.6106548052157423,0.7115384615384616,0.29128440366972475,0.20054945054945056,0.14529739540498962,0.007584460459793097,22754.05020726769,65.28329163143468,11.426573557408597,11.180345993623561,129,63,36
r0004_AB-gaussian_seed_x_fraction,66,4,AB:gaussian_seed_x_fraction,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.13802415784448385,0.20867136679589748,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.20604395604395603,0.33256880733944955,0.2445054945054945,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,37,72,44
r0004_AB-gaussian_seed_y_fraction,67,4,AB:gaussian_seed_y_fraction,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.39430597331374884,0.20074136462062597,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.4288990825688073,0.33791208791208793,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,93,61
r0004_AB-gaussian_seed_z_fraction,68,4,AB:gaussian_seed_z_fraction,0.3746665669605136,0.9173019798472524,0.00012452807277441025,0.9456200515851378,0.6088877487927675,0.42296834755688906,0.7791085420176387,0.920922345481813,0.09242161456495523,0.7743130661547184,0.20867136679589748,0.749441348016262,0.06639284149244004,4.376899440929463,1.0005736374351195,190.75540876947343,0.0030984980666920177,0.03550540798419084,10.23286833614111,0.9683689381927252,2.1323165312921213,0.7115384615384616,0.29128440366972475,0.5576923076923077,0.14529739540498962,0.007584460459793097,12398.392507506564,43.55183817160569,9.332935033697137,9.13182261405833,129,63,101
r0004_B,69,4,B,0.4749489678069949,0.8048270493745804,0.23542474769055843,0.6336436830461025,0.3931461311876774,0.7068304792046547,0.6074386984109879,0.3998821899294853,0.3844117093831301,0.13802415784448385,0.39430597331374884,0.749441348016262,0.08212269091188212,3.652161434688606,2.9569875458459585,137.71942611783743,0.0016235471800843777,0.08310126891491547,8.859509587287903,0.7599528759717942,2.6106548052157423,0.20604395604395603,0.4426605504587156,0.6071428571428571,0.14996266233061417,0.011243025860230647,10374.202395656812,45.45365784658728,9.534532798893428,6.554972519185942,37,96,110
